bNum,geneName,replicate,genotype,time,intensity,batch
b0187,yaeR,G,wt,30,73.7765080568444,short
b0187,yaeR,G,wt,60,65.65209200840731,short
b0187,yaeR,G,wt,90,88.11451303676635,short
b0187,yaeR,G,wt,120,95.92575923188166,short
b0187,yaeR,G,wt,150,99.98239822679177,short
b0219,yafV,A,wt,0,108.58803664962657,long
b0219,yafV,A,wt,90,106.84069823655237,long
b0219,yafV,A,wt,120,162.5981049783876,long
b0219,yafV,A,wt,180,185.66264204737604,long
b0219,yafV,A,wt,240,181.2915062446448,long
b0219,yafV,A,wt,300,102.94425687474359,long
b0219,yafV,B,wt,0,86.81424029677278,long
b0219,yafV,B,wt,90,148.8675313974285,long
b0219,yafV,B,wt,120,126.33783031878049,long
b0219,yafV,B,wt,180,154.0298261051447,long
b0219,yafV,B,wt,240,132.6554931571484,long
b0219,yafV,B,wt,300,116.96732029391832,long
b0219,yafV,C,wt,0,90.90431086150912,long
b0219,yafV,C,wt,90,130.91042194169037,long
b0219,yafV,C,wt,120,127.75609083524405,long
b0219,yafV,C,wt,180,150.36607789950318,long
b0219,yafV,C,wt,240,127.22038558976098,long
b0219,yafV,C,wt,300,123.38576310568243,long
b0219,yafV,D,wt,0,88.06919106468341,long
b0219,yafV,D,wt,90,169.9281613120989,long
b0219,yafV,D,wt,120,145.96594167261307,long
b0219,yafV,D,wt,180,167.44936882671848,long
b0219,yafV,D,wt,240,216.44918955251825,long
b0219,yafV,D,wt,300,178.19304402801842,long
b0219,yafV,E,wt,0,81.7685501656526,short
b0219,yafV,E,wt,30,99.5614499596527,short
b0219,yafV,E,wt,60,177.5850995405857,short
b0219,yafV,E,wt,90,126.16135583000248,short
b0219,yafV,E,wt,120,87.79498992628932,short
b0219,yafV,E,wt,150,151.7099468506954,short
b0219,yafV,F,wt,0,60.0618235765065,short
b0219,yafV,F,wt,30,87.04740870875625,short
b0219,yafV,F,wt,60,130.2445245823016,short
b0219,yafV,F,wt,90,174.36686331129508,short
b0219,yafV,F,wt,120,97.69738560066885,short
b0219,yafV,F,wt,150,125.68355433410684,short
b0219,yafV,G,wt,0,100.6679548887479,short
b0219,yafV,G,wt,30,94.41620415134453,short
b0219,yafV,G,wt,60,166.94558013933764,short
b0219,yafV,G,wt,90,149.95188019874948,short
b0219,yafV,G,wt,120,137.39707931755188,short
b0219,yafV,G,wt,150,170.88756170562544,short
b0220,ivy,A,wt,0,103.19212267857242,long
b0220,ivy,A,wt,90,175.0209009794688,long
b0220,ivy,A,wt,120,221.52812598346696,long
b0220,ivy,A,wt,180,392.31142237109134,long
b0220,ivy,A,wt,240,462.8582867080299,long
b0220,ivy,A,wt,300,593.5855546851973,long
b0220,ivy,B,wt,0,111.4956197234947,long
b0220,ivy,B,wt,90,143.46538652222247,long
b0220,ivy,B,wt,120,266.9385588414723,long
b0220,ivy,B,wt,180,333.79883599970856,long
b0220,ivy,B,wt,240,262.1416188038447,long
b0220,ivy,B,wt,300,277.8699487865922,long
b0220,ivy,C,wt,0,92.30262723373455,long
b0220,ivy,C,wt,90,131.46241100767537,long
b0220,ivy,C,wt,120,160.56685933318195,long
b0220,ivy,C,wt,180,235.25362947016066,long
b0220,ivy,C,wt,240,184.23701881298405,long
b0220,ivy,C,wt,300,173.27668990048485,long
b0220,ivy,D,wt,0,117.2760168853818,long
b0220,ivy,D,wt,90,105.05302168754012,long
b0220,ivy,D,wt,120,170.6365532882411,long
b0220,ivy,D,wt,180,260.28732819689276,long
b0220,ivy,D,wt,240,383.09863865157513,long
b0220,ivy,D,wt,300,450.61554396225466,long
b0220,ivy,E,wt,0,181.25545905601908,short
b0220,ivy,E,wt,30,132.44411567863642,short
b0220,ivy,E,wt,60,113.88482901397141,short
b0220,ivy,E,wt,90,89.57786765628634,short
b0220,ivy,E,wt,120,122.58297290988091,short
b0220,ivy,E,wt,150,143.17743691913319,short
b0220,ivy,F,wt,0,96.41228213184036,short
b0220,ivy,F,wt,30,108.04667808096906,short
b0220,ivy,F,wt,60,97.48762934320199,short
b0220,ivy,F,wt,90,72.07224246363424,short
b0220,ivy,F,wt,120,107.76624924225723,short
b0220,ivy,F,wt,150,195.48026843118757,short
b0220,ivy,G,wt,0,236.97440027431233,short
b0220,ivy,G,wt,30,148.07259199675966,short
b0220,ivy,G,wt,60,148.65477858897347,short
b0220,ivy,G,wt,90,138.69751525807186,short
b0220,ivy,G,wt,120,199.5290746816595,short
b0220,ivy,G,wt,150,197.40299096015025,short
b0325,yahK,A,wt,0,20.09817839545558,long
b0325,yahK,A,wt,90,62.109072121645994,long
b0325,yahK,A,wt,120,100.4612544316357,long
b0325,yahK,A,wt,180,137.59148157065937,long
b0325,yahK,A,wt,240,161.13045760197096,long
b0325,yahK,A,wt,300,192.59573674552934,long
b0325,yahK,B,wt,0,22.682669260715894,long
b0325,yahK,B,wt,90,42.42123729480863,long
b0325,yahK,B,wt,120,81.27805080644339,long
b0325,yahK,B,wt,180,121.0212416620414,long
b0325,yahK,B,wt,240,189.2883177003632,long
b0325,yahK,B,wt,300,148.27845764067246,long
b0325,yahK,C,wt,0,24.078183324900667,long
b0325,yahK,C,wt,90,24.92878946443846,long
b0325,yahK,C,wt,120,41.63636127917997,long
b0325,yahK,C,wt,180,106.46424927466548,long
b0325,yahK,C,wt,240,110.0736195835971,long
b0325,yahK,C,wt,300,45.36880956310643,long
b0325,yahK,D,wt,0,24.26975789839989,long
b0325,yahK,D,wt,90,33.24413831901362,long
b0325,yahK,D,wt,120,49.600621416024765,long
b0325,yahK,D,wt,180,99.09030280193211,long
b0325,yahK,D,wt,240,145.63153210649696,long
b0325,yahK,D,wt,300,166.33416000595867,long
b0325,yahK,E,wt,0,37.34774320304215,short
b0325,yahK,E,wt,30,33.86633320284322,short
b0325,yahK,E,wt,60,36.152891855902105,short
b0325,yahK,E,wt,90,53.018713454862805,short
b0325,yahK,E,wt,120,45.591174336959675,short
b0325,yahK,E,wt,150,67.79112707928127,short
b0325,yahK,F,wt,0,24.994545544705705,short
b0325,yahK,F,wt,30,19.976244289735448,short
b0325,yahK,F,wt,60,26.26431563039334,short
b0325,yahK,F,wt,90,8.126454076560748,short
b0325,yahK,F,wt,120,53.10198616963416,short
b0325,yahK,F,wt,150,106.47939567543892,short
b0325,yahK,G,wt,0,30.727958746179237,short
b0325,yahK,G,wt,30,28.69831771809725,short
b0325,yahK,G,wt,60,28.168973741028555,short
b0325,yahK,G,wt,90,26.381346640835826,short
b0325,yahK,G,wt,120,35.96056986401073,short
b0325,yahK,G,wt,150,69.8437767045736,short
b0329,yahO,A,wt,0,35.32914018063819,long
b0329,yahO,A,wt,90,179.4897948275109,long
b0329,yahO,A,wt,120,463.3923870753327,long
b0329,yahO,A,wt,180,1205.402367944013,long
b0329,yahO,A,wt,240,1427.5169424469593,long
b0329,yahO,A,wt,300,1855.4726775584763,long
b0329,yahO,B,wt,0,31.08249029616564,long
b0329,yahO,B,wt,90,147.7811453539121,long
b0329,yahO,B,wt,120,520.8335901344476,long
b0329,yahO,B,wt,180,997.0636019532532,long
b0329,yahO,B,wt,240,1040.8984033709428,long
b0329,yahO,B,wt,300,767.9765044835771,long
b0329,yahO,C,wt,0,34.88333603845313,long
b0329,yahO,C,wt,90,111.02544110251931,long
b0329,yahO,C,wt,120,322.64455128926636,long
b0329,yahO,C,wt,180,715.6535756810356,long
b0329,yahO,C,wt,240,602.7646400642325,long
b0329,yahO,C,wt,300,418.06510642046015,long
b0329,yahO,D,wt,0,24.354818385882517,long
b0329,yahO,D,wt,90,153.24460765363662,long
b0329,yahO,D,wt,120,406.4439310071567,long
b0329,yahO,D,wt,180,984.417913381765,long
b0329,yahO,D,wt,240,1388.3730240113368,long
b0329,yahO,D,wt,300,1486.9636085678565,long
b0329,yahO,E,wt,0,36.85670164749221,short
b0329,yahO,E,wt,30,67.56209537090291,short
b0329,yahO,E,wt,60,118.23577330771205,short
b0329,yahO,E,wt,90,152.75867983831841,short
b0329,yahO,E,wt,120,241.55320992877844,short
b0329,yahO,E,wt,150,738.8178163387969,short
b0329,yahO,F,wt,0,16.96781913400537,short
b0329,yahO,F,wt,30,70.64866323093683,short
b0329,yahO,F,wt,60,92.90432047430056,short
b0329,yahO,F,wt,90,31.008651600779164,short
b0329,yahO,F,wt,120,198.36249547136225,short
b0329,yahO,F,wt,150,670.5387060322765,short
b0329,yahO,G,wt,0,30.085008333093594,short
b0329,yahO,G,wt,30,53.23546780634452,short
b0329,yahO,G,wt,60,116.5171520040572,short
b0329,yahO,G,wt,90,126.88812621238148,short
b0329,yahO,G,wt,120,354.64559392674585,short
b0329,yahO,G,wt,150,650.9492472525355,short
b0330,prpR,A,wt,0,12.013739424138192,long
b0330,prpR,A,wt,90,32.4447057635274,long
b0330,prpR,A,wt,120,41.223000181040895,long
b0330,prpR,A,wt,180,50.01943184500464,long
b0330,prpR,A,wt,240,24.521332173812244,long
b0330,prpR,A,wt,300,16.98793912127836,long
b0330,prpR,B,wt,0,12.747714595494067,long
b0330,prpR,B,wt,90,21.103100086763277,long
b0330,prpR,B,wt,120,52.76164619621094,long
b0330,prpR,B,wt,180,35.80202678705685,long
b0330,prpR,B,wt,240,49.01753860589719,long
b0330,prpR,B,wt,300,43.70361577240763,long
b0330,prpR,C,wt,0,16.49589825795731,long
b0330,prpR,C,wt,90,14.800178697828615,long
b0330,prpR,C,wt,120,31.594655886882567,long
b0330,prpR,C,wt,180,27.60772593489691,long
b0330,prpR,C,wt,240,27.884462298794293,long
b0330,prpR,C,wt,300,16.60785176460417,long
b0330,prpR,D,wt,0,11.466796725229605,long
b0330,prpR,D,wt,90,20.00943754158877,long
b0330,prpR,D,wt,120,37.95390101353681,long
b0330,prpR,D,wt,180,55.43419152512358,long
b0330,prpR,D,wt,240,35.95384527760304,long
b0330,prpR,D,wt,300,34.45172718801895,long
b0330,prpR,E,wt,0,24.878618685209418,short
b0330,prpR,E,wt,30,19.491941226525107,short
b0330,prpR,E,wt,60,17.68166527387418,short
b0330,prpR,E,wt,90,13.392664275032807,short
b0330,prpR,E,wt,120,30.24252757177337,short
b0330,prpR,E,wt,150,40.7397480390644,short
b0330,prpR,F,wt,0,6.344317318527381,short
b0330,prpR,F,wt,30,16.67751410620824,short
b0330,prpR,F,wt,60,14.00574383638779,short
b0330,prpR,F,wt,90,6.344317318527381,short
b0330,prpR,F,wt,120,26.010654095832074,short
b0330,prpR,F,wt,150,55.30323907216292,short
b0330,prpR,G,wt,0,23.98929705376309,short
b0330,prpR,G,wt,30,24.662420811684942,short
b0330,prpR,G,wt,60,20.10718886666367,short
b0330,prpR,G,wt,90,25.524762706613682,short
b0330,prpR,G,wt,120,26.592899431605826,short
b0330,prpR,G,wt,150,52.764515802994794,short
b0384,psiF,A,wt,0,12.21672487349174,long
b0384,psiF,A,wt,90,80.89986847141878,long
b0384,psiF,A,wt,120,248.59999713987233,long
b0384,psiF,A,wt,180,681.9189095188591,long
b0384,psiF,A,wt,240,814.6362294579908,long
b0384,psiF,A,wt,300,675.1641386927859,long
b0384,psiF,B,wt,0,12.963101369257288,long
b0384,psiF,B,wt,90,81.75509586083697,long
b0384,psiF,B,wt,120,276.4945553844211,long
b0384,psiF,B,wt,180,625.1017539913049,long
b0384,psiF,B,wt,240,565.5895899682635,long
b0384,psiF,B,wt,300,411.692652558478,long
b0384,psiF,C,wt,0,17.939694910789687,long
b0384,psiF,C,wt,90,41.798272772712934,long
b0384,psiF,C,wt,120,165.53402092009304,long
b0384,psiF,C,wt,180,338.79572669599486,long
b0384,psiF,C,wt,240,322.70348710586126,long
b0384,psiF,C,wt,300,186.36164679808462,long
b0384,psiF,D,wt,0,16.923805012376768,long
b0384,psiF,D,wt,90,60.09719402385884,long
b0384,psiF,D,wt,120,213.1654785334769,long
b0384,psiF,D,wt,180,620.6592287875383,long
b0384,psiF,D,wt,240,944.1861983521804,long
b0384,psiF,D,wt,300,940.8185849599781,long
b0384,psiF,E,wt,0,14.818883345214358,short
b0384,psiF,E,wt,30,27.53717379851384,short
b0384,psiF,E,wt,60,30.25427900976319,short
b0384,psiF,E,wt,90,55.55071264485611,short
b0384,psiF,E,wt,120,268.95100731021114,short
b0384,psiF,E,wt,150,635.6224885537006,short
b0384,psiF,F,wt,0,15.848190909261236,short
b0384,psiF,F,wt,30,14.241851403385768,short
b0384,psiF,F,wt,60,15.99773943080217,short
b0384,psiF,F,wt,90,6.238904115309791,short
b0384,psiF,F,wt,120,470.5640721712231,short
b0384,psiF,F,wt,150,1138.0589040020675,short
b0384,psiF,G,wt,0,18.930204937811,short
b0384,psiF,G,wt,30,18.621214340846464,short
b0384,psiF,G,wt,60,22.541347313651027,short
b0384,psiF,G,wt,90,63.33566003855486,short
b0384,psiF,G,wt,120,321.1032656070524,short
b0384,psiF,G,wt,150,666.0900748654974,short
b0385,dgcC,A,wt,0,12.213162403052422,long
b0385,dgcC,A,wt,90,17.965234014226773,long
b0385,dgcC,A,wt,120,27.203174023122912,long
b0385,dgcC,A,wt,180,36.394288561256054,long
b0385,dgcC,A,wt,240,37.70889319337961,long
b0385,dgcC,A,wt,300,25.52371148733711,long
b0385,dgcC,B,wt,0,12.959321250943413,long
b0385,dgcC,B,wt,90,22.832719325479204,long
b0385,dgcC,B,wt,120,29.7823321268123,long
b0385,dgcC,B,wt,180,24.313403014084802,long
b0385,dgcC,B,wt,240,17.356362257017054,long
b0385,dgcC,B,wt,300,30.293686394508804,long
b0385,dgcC,C,wt,0,21.84512279184137,long
b0385,dgcC,C,wt,90,15.745937720239752,long
b0385,dgcC,C,wt,120,31.569322892732494,long
b0385,dgcC,C,wt,180,25.347895934152486,long
b0385,dgcC,C,wt,240,23.95824951301526,long
b0385,dgcC,C,wt,300,21.69687573265852,long
b0385,dgcC,D,wt,0,17.71227799462476,long
b0385,dgcC,D,wt,90,22.84004608718768,long
b0385,dgcC,D,wt,120,28.593476261036805,long
b0385,dgcC,D,wt,180,32.60153980959373,long
b0385,dgcC,D,wt,240,35.11640273004637,long
b0385,dgcC,D,wt,300,43.060729709174815,long
b0385,dgcC,E,wt,0,21.249514291831062,short
b0385,dgcC,E,wt,30,17.52919512504509,short
b0385,dgcC,E,wt,60,17.392949686157202,short
b0385,dgcC,E,wt,90,25.552735779243275,short
b0385,dgcC,E,wt,120,17.905822998623663,short
b0385,dgcC,E,wt,150,43.5118831647841,short
b0385,dgcC,F,wt,0,12.20428757755131,short
b0385,dgcC,F,wt,30,24.859909541479976,short
b0385,dgcC,F,wt,60,16.002405828573476,short
b0385,dgcC,F,wt,90,6.24072394794208,short
b0385,dgcC,F,wt,120,33.250144918420965,short
b0385,dgcC,F,wt,150,46.52731268659176,short
b0385,dgcC,G,wt,0,13.9438784239045,short
b0385,dgcC,G,wt,30,20.91438939116034,short
b0385,dgcC,G,wt,60,17.885608530844383,short
b0385,dgcC,G,wt,90,25.107980873453137,short
b0385,dgcC,G,wt,120,27.615979542574905,short
b0385,dgcC,G,wt,150,40.58225722664878,short
b0389,yaiA,A,wt,0,97.08384245087478,long
b0389,yaiA,A,wt,90,262.35487713589515,long
b0389,yaiA,A,wt,120,309.8687370023634,long
b0389,yaiA,A,wt,180,542.3239261703684,long
b0389,yaiA,A,wt,240,475.2547652908618,long
b0389,yaiA,A,wt,300,419.3739711902107,long
b0389,yaiA,B,wt,0,99.04618132456007,long
b0389,yaiA,B,wt,90,286.9061042123971,long
b0389,yaiA,B,wt,120,380.3098704059194,long
b0389,yaiA,B,wt,180,625.3709028224524,long
b0389,yaiA,B,wt,240,476.5857234149575,long
b0389,yaiA,B,wt,300,415.6700088573454,long
b0389,yaiA,C,wt,0,135.51193092867393,long
b0389,yaiA,C,wt,90,331.82167468668786,long
b0389,yaiA,C,wt,120,470.95549138689813,long
b0389,yaiA,C,wt,180,398.90089361732396,long
b0389,yaiA,C,wt,240,351.9684934687852,long
b0389,yaiA,C,wt,300,279.48210656599423,long
b0389,yaiA,D,wt,0,105.5009873839981,long
b0389,yaiA,D,wt,90,426.90439452732016,long
b0389,yaiA,D,wt,120,467.9173267694962,long
b0389,yaiA,D,wt,180,605.4904490303169,long
b0389,yaiA,D,wt,240,657.8592426350766,long
b0389,yaiA,D,wt,300,693.650480596034,long
b0389,yaiA,E,wt,0,109.3723119063938,short
b0389,yaiA,E,wt,30,194.1352678272924,short
b0389,yaiA,E,wt,60,235.33642571147257,short
b0389,yaiA,E,wt,90,306.5631150851235,short
b0389,yaiA,E,wt,120,362.04405383791766,short
b0389,yaiA,E,wt,150,753.4809873480391,short
b0389,yaiA,F,wt,0,107.81124224967147,short
b0389,yaiA,F,wt,30,138.89603395732698,short
b0389,yaiA,F,wt,60,259.0008352641787,short
b0389,yaiA,F,wt,90,389.97581607006043,short
b0389,yaiA,F,wt,120,454.07270105460225,short
b0389,yaiA,F,wt,150,431.0268240240273,short
b0389,yaiA,G,wt,0,93.92862839611767,short
b0389,yaiA,G,wt,30,183.39128279027304,short
b0389,yaiA,G,wt,60,289.9093322052774,short
b0389,yaiA,G,wt,90,365.9528451834836,short
b0389,yaiA,G,wt,120,393.93694733527485,short
b0389,yaiA,G,wt,150,547.6188074273455,short
b0390,aroM,A,wt,0,154.46205370441734,long
b0390,aroM,A,wt,90,80.31753372372725,long
b0390,aroM,A,wt,120,120.6890059664021,long
b0390,aroM,A,wt,180,210.30849337054835,long
b0390,aroM,A,wt,240,223.26479017853944,long
b0390,aroM,A,wt,300,142.55561625993198,long
b0390,aroM,B,wt,0,158.74249066340522,long
b0390,aroM,B,wt,90,167.29864428480545,long
b0390,aroM,B,wt,120,163.5525548002206,long
b0390,aroM,B,wt,180,182.7156691067749,long
b0390,aroM,B,wt,240,192.5182426800374,long
b0390,aroM,B,wt,300,136.32703973031323,long
b0390,aroM,C,wt,0,149.3784648202757,long
b0390,aroM,C,wt,90,179.93066398354847,long
b0390,aroM,C,wt,120,189.7148087041663,long
b0390,aroM,C,wt,180,232.9543956901034,long
b0390,aroM,C,wt,240,206.64579120157532,long
b0390,aroM,C,wt,300,210.0979776717869,long
b0390,aroM,D,wt,0,185.32867255305305,long
b0390,aroM,D,wt,90,271.5544939701698,long
b0390,aroM,D,wt,120,203.36477002185234,long
b0390,aroM,D,wt,180,293.22107904467134,long
b0390,aroM,D,wt,240,271.21324886338675,long
b0390,aroM,D,wt,300,278.21143608525915,long
b0390,aroM,E,wt,0,109.63953689674432,short
b0390,aroM,E,wt,30,142.78884214229424,short
b0390,aroM,E,wt,60,216.2339600424621,short
b0390,aroM,E,wt,90,217.63268429482866,short
b0390,aroM,E,wt,120,129.56400788695055,short
b0390,aroM,E,wt,150,172.30543448719652,short
b0390,aroM,F,wt,0,123.32765220890101,short
b0390,aroM,F,wt,30,199.30967456616196,short
b0390,aroM,F,wt,60,250.72760609254263,short
b0390,aroM,F,wt,90,324.37377950378976,short
b0390,aroM,F,wt,120,180.93598564599336,short
b0390,aroM,F,wt,150,288.10398169363185,short
b0390,aroM,G,wt,0,146.93430154495528,short
b0390,aroM,G,wt,30,179.23805002857574,short
b0390,aroM,G,wt,60,248.4341595950926,short
b0390,aroM,G,wt,90,214.73692940289737,short
b0390,aroM,G,wt,120,145.2343782916886,short
b0390,aroM,G,wt,150,224.54902772892433,short
b0428,cyoE,A,wt,0,3226.344478169721,long
b0428,cyoE,A,wt,90,994.9460620375575,long
b0428,cyoE,A,wt,120,792.4680631258951,long
b0428,cyoE,A,wt,180,840.0780772843361,long
b0428,cyoE,A,wt,240,1568.9849266725596,long
b0428,cyoE,A,wt,300,2101.993432728821,long
b0428,cyoE,B,wt,0,2737.4981010945103,long
b0428,cyoE,B,wt,90,1396.356283903062,long
b0428,cyoE,B,wt,120,1000.0349522634343,long
b0428,cyoE,B,wt,180,1173.1136469639591,long
b0428,cyoE,B,wt,240,1385.3930988080056,long
b0428,cyoE,B,wt,300,1668.0072485707637,long
b0428,cyoE,C,wt,0,2278.7718743425717,long
b0428,cyoE,C,wt,90,1392.6981690645364,long
b0428,cyoE,C,wt,120,1045.0071128634427,long
b0428,cyoE,C,wt,180,1423.46255970614,long
b0428,cyoE,C,wt,240,1747.4541818524394,long
b0428,cyoE,C,wt,300,2316.8861795960356,long
b0428,cyoE,D,wt,0,2969.79670153489,long
b0428,cyoE,D,wt,90,1072.7689664907493,long
b0428,cyoE,D,wt,120,833.2858360147227,long
b0428,cyoE,D,wt,180,1113.4378924389946,long
b0428,cyoE,D,wt,240,1418.786077464846,long
b0428,cyoE,D,wt,300,1805.0780697159648,long
b0428,cyoE,E,wt,0,3225.545111908654,short
b0428,cyoE,E,wt,30,1487.52745702655,short
b0428,cyoE,E,wt,60,948.4851573712427,short
b0428,cyoE,E,wt,90,1186.3228382875732,short
b0428,cyoE,E,wt,120,1488.2924812457543,short
b0428,cyoE,E,wt,150,917.1581967754288,short
b0428,cyoE,F,wt,0,3771.158588447827,short
b0428,cyoE,F,wt,30,1727.2769664799757,short
b0428,cyoE,F,wt,60,1168.5501223592476,short
b0428,cyoE,F,wt,90,745.897939273665,short
b0428,cyoE,F,wt,120,1219.1144910822015,short
b0428,cyoE,F,wt,150,1148.513665541295,short
b0428,cyoE,G,wt,0,2732.5778643537533,short
b0428,cyoE,G,wt,30,1685.7032510330116,short
b0428,cyoE,G,wt,60,747.1581080950158,short
b0428,cyoE,G,wt,90,1131.886300111688,short
b0428,cyoE,G,wt,120,1213.352046775395,short
b0428,cyoE,G,wt,150,1413.8263882090928,short
b0435,bolA,A,wt,0,402.58245418257036,long
b0435,bolA,A,wt,90,1875.6873449731952,long
b0435,bolA,A,wt,120,3342.0037216764176,long
b0435,bolA,A,wt,180,5518.724979689374,long
b0435,bolA,A,wt,240,5188.255501767038,long
b0435,bolA,A,wt,300,4399.882018698501,long
b0435,bolA,B,wt,0,452.96434958060166,long
b0435,bolA,B,wt,90,1499.8406350346029,long
b0435,bolA,B,wt,120,3470.756624623356,long
b0435,bolA,B,wt,180,4522.869545455013,long
b0435,bolA,B,wt,240,3524.221251445404,long
b0435,bolA,B,wt,300,2265.72925538872,long
b0435,bolA,C,wt,0,400.00576734440875,long
b0435,bolA,C,wt,90,1001.9035913481001,long
b0435,bolA,C,wt,120,2202.2315886263173,long
b0435,bolA,C,wt,180,2769.922824317192,long
b0435,bolA,C,wt,240,2094.3734377475366,long
b0435,bolA,C,wt,300,1538.4463718250393,long
b0435,bolA,D,wt,0,400.49236099618463,long
b0435,bolA,D,wt,90,1408.6255914376177,long
b0435,bolA,D,wt,120,2879.4192015200706,long
b0435,bolA,D,wt,180,4941.786820351276,long
b0435,bolA,D,wt,240,5686.738543183982,long
b0435,bolA,D,wt,300,5234.241580361658,long
b0435,bolA,E,wt,0,483.80746151969163,short
b0435,bolA,E,wt,30,618.1042991653508,short
b0435,bolA,E,wt,60,854.632801458765,short
b0435,bolA,E,wt,90,1290.139471341003,short
b0435,bolA,E,wt,120,2377.882985437781,short
b0435,bolA,E,wt,150,5722.503798308363,short
b0435,bolA,F,wt,0,272.91776183482955,short
b0435,bolA,F,wt,30,358.48744169874647,short
b0435,bolA,F,wt,60,636.2352282100208,short
b0435,bolA,F,wt,90,1514.700108082572,short
b0435,bolA,F,wt,120,2378.6276013745623,short
b0435,bolA,F,wt,150,5789.210016765813,short
b0435,bolA,G,wt,0,420.4669550826188,short
b0435,bolA,G,wt,30,541.9904426134417,short
b0435,bolA,G,wt,60,936.5577112571502,short
b0435,bolA,G,wt,90,1239.603204020442,short
b0435,bolA,G,wt,120,3844.0035727020595,short
b0435,bolA,G,wt,150,5433.959444194422,short
b0443,fadM,A,wt,0,46.425696315979266,long
b0443,fadM,A,wt,90,47.969884129589786,long
b0443,fadM,A,wt,120,63.05394342962089,long
b0443,fadM,A,wt,180,72.02796505365245,long
b0443,fadM,A,wt,240,72.60423138583178,long
b0443,fadM,A,wt,300,47.53066024445051,long
b0443,fadM,B,wt,0,44.662670096020165,long
b0443,fadM,B,wt,90,37.02431557694419,long
b0443,fadM,B,wt,120,48.72901907359119,long
b0443,fadM,B,wt,180,49.487085585722724,long
b0443,fadM,B,wt,240,42.72684303034663,long
b0443,fadM,B,wt,300,35.83790601211477,long
b0443,fadM,C,wt,0,39.82066791005546,long
b0443,fadM,C,wt,90,51.04476309159473,long
b0443,fadM,C,wt,120,37.55380027832835,long
b0443,fadM,C,wt,180,50.3426923231445,long
b0443,fadM,C,wt,240,43.413264440506005,long
b0443,fadM,C,wt,300,47.24377265133875,long
b0443,fadM,D,wt,0,41.57740164091423,long
b0443,fadM,D,wt,90,37.78035808630007,long
b0443,fadM,D,wt,120,50.72248628678953,long
b0443,fadM,D,wt,180,60.40852464552349,long
b0443,fadM,D,wt,240,45.222547089889154,long
b0443,fadM,D,wt,300,51.40618310026025,long
b0443,fadM,E,wt,0,31.74850878028629,short
b0443,fadM,E,wt,30,42.38042765394652,short
b0443,fadM,E,wt,60,44.418234655239615,short
b0443,fadM,E,wt,90,22.57540004518845,short
b0443,fadM,E,wt,120,65.26262246653404,short
b0443,fadM,E,wt,150,72.07441634475161,short
b0443,fadM,F,wt,0,70.21895226085022,short
b0443,fadM,F,wt,30,49.74062278322225,short
b0443,fadM,F,wt,60,40.18285049687397,short
b0443,fadM,F,wt,90,36.615980584712105,short
b0443,fadM,F,wt,120,81.21184393199947,short
